1.000000,0.319154,0.142730
3.000000,0.552791,0.247215
5.000000,0.713650,0.319154
7.000000,0.844402,0.377628
9.000000,0.957461,0.428190
11.000000,1.058513,0.473382
13.000000,1.150725,0.514620
15.000000,1.236077,0.552791
17.000000,1.315905,0.588491
19.000000,1.391159,0.622145
21.000000,1.462547,0.654071
23.000000,1.530608,0.684509
25.000000,1.595769,0.713650
27.000000,1.658372,0.741646
29.000000,1.718696,0.768624
31.000000,1.776973,0.794687
33.000000,1.833399,0.819921
35.000000,1.888139,0.844402
37.000000,1.941337,0.868192
39.000000,1.993115,0.891348
41.000000,2.043582,0.913917
43.000000,2.092832,0.935943
45.000000,2.140949,0.957461
47.000000,2.188008,0.978507
49.000000,2.234077,0.999110
51.000000,2.279214,1.019296
53.000000,2.323475,1.039090
55.000000,2.366908,1.058513
57.000000,2.409559,1.077587
59.000000,2.451467,1.096329
61.000000,2.492671,1.114756
63.000000,2.533205,1.132884
65.000000,2.573100,1.150725
67.000000,2.612387,1.168295
69.000000,2.651091,1.185604
71.000000,2.689238,1.202664
73.000000,2.726851,1.219485
75.000000,2.763953,1.236077
77.000000,2.800563,1.252450
79.000000,2.836701,1.268611
81.000000,2.872384,1.284569
83.000000,2.907630,1.300332
85.000000,2.942453,1.315905
87.000000,2.976869,1.331296
89.000000,3.010891,1.346511
91.000000,3.044533,1.361557
93.000000,3.077808,1.376438
95.000000,3.110727,1.391159
97.000000,3.143301,1.405727
99.000000,3.175540,1.420145
101.000000,3.207456,1.434418
103.000000,3.239058,1.448551
105.000000,3.270354,1.462547
107.000000,3.301353,1.476410
109.000000,3.332064,1.490144
111.000000,3.362494,1.503753
113.000000,3.392652,1.517240
115.000000,3.422543,1.530608
117.000000,3.452176,1.543860
119.000000,3.481557,1.557000
121.000000,3.510692,1.570029
123.000000,3.539587,1.582951
125.000000,3.568248,1.595769
127.000000,3.596681,1.608485
129.000000,3.624891,1.621100
131.000000,3.652882,1.633619
133.000000,3.680661,1.646042
135.000000,3.708232,1.658372
137.000000,3.735600,1.670611
139.000000,3.762768,1.682761
141.000000,3.789742,1.694824
143.000000,3.816525,1.706802
145.000000,3.843121,1.718696
147.000000,3.869534,1.730508
149.000000,3.895769,1.742241
151.000000,3.921828,1.753895
153.000000,3.947715,1.765472
155.000000,3.973433,1.776973
157.000000,3.998986,1.788401
159.000000,4.024377,1.799756
161.000000,4.049608,1.811040
163.000000,4.074683,1.822254
165.000000,4.099605,1.833399
167.000000,4.124376,1.844477
169.000000,4.149000,1.855489
171.000000,4.173478,1.866436
173.000000,4.197813,1.877319
175.000000,4.222008,1.888139
177.000000,4.246065,1.898898
179.000000,4.269987,1.909596
181.000000,4.293776,1.920235
183.000000,4.317433,1.930815
