1.000000,0.307783,0.137645
3.000000,0.533096,0.238408
5.000000,0.688224,0.307783
7.000000,0.814318,0.364174
9.000000,0.923349,0.412934
11.000000,1.020801,0.456516
13.000000,1.109728,0.496285
15.000000,1.192039,0.533096
17.000000,1.269022,0.567524
19.000000,1.341596,0.599980
21.000000,1.410440,0.630768
23.000000,1.476076,0.660121
25.000000,1.538916,0.688224
27.000000,1.599288,0.715223
29.000000,1.657463,0.741240
31.000000,1.713664,0.766374
33.000000,1.768080,0.790709
35.000000,1.820870,0.814318
37.000000,1.872172,0.837261
39.000000,1.922105,0.859592
41.000000,1.970774,0.881357
43.000000,2.018269,0.902597
45.000000,2.064672,0.923349
47.000000,2.110055,0.943645
49.000000,2.154482,0.963514
51.000000,2.198011,0.982981
53.000000,2.240695,1.002069
55.000000,2.282581,1.020801
57.000000,2.323712,1.039195
59.000000,2.364127,1.057270
61.000000,2.403863,1.075040
63.000000,2.442953,1.092522
65.000000,2.481427,1.109728
67.000000,2.519314,1.126671
69.000000,2.556639,1.143364
71.000000,2.593427,1.159816
73.000000,2.629700,1.176038
75.000000,2.665480,1.192039
77.000000,2.700786,1.207828
79.000000,2.735636,1.223414
81.000000,2.770048,1.238803
83.000000,2.804038,1.254004
85.000000,2.837620,1.269022
87.000000,2.870810,1.283865
89.000000,2.903620,1.298538
91.000000,2.936064,1.313048
93.000000,2.968153,1.327398
95.000000,2.999899,1.341596
97.000000,3.031312,1.355644
99.000000,3.062404,1.369549
101.000000,3.093182,1.383313
103.000000,3.123658,1.396942
105.000000,3.153839,1.410440
107.000000,3.183734,1.423809
109.000000,3.213350,1.437054
111.000000,3.242697,1.450178
113.000000,3.271780,1.463184
115.000000,3.300606,1.476076
117.000000,3.329184,1.488856
119.000000,3.357518,1.501528
121.000000,3.385615,1.514093
123.000000,3.413480,1.526555
125.000000,3.441120,1.538916
127.000000,3.468540,1.551178
129.000000,3.495744,1.563344
131.000000,3.522739,1.575417
133.000000,3.549528,1.587397
135.000000,3.576117,1.599288
137.000000,3.602509,1.611091
139.000000,3.628710,1.622808
141.000000,3.654722,1.634441
143.000000,3.680551,1.645992
145.000000,3.706200,1.657463
147.000000,3.731672,1.668855
149.000000,3.756972,1.680169
151.000000,3.782103,1.691408
153.000000,3.807067,1.702572
155.000000,3.831869,1.713664
157.000000,3.856512,1.724684
159.000000,3.880998,1.735635
161.000000,3.905330,1.746517
163.000000,3.929512,1.757331
165.000000,3.953546,1.768080
167.000000,3.977435,1.778763
169.000000,4.001181,1.789382
171.000000,4.024787,1.799939
173.000000,4.048255,1.810435
175.000000,4.071588,1.820870
177.000000,4.094788,1.831245
179.000000,4.117858,1.841562
181.000000,4.140799,1.851821
183.000000,4.163613,1.862024
185.000000,4.186303,1.872172
187.000000,4.208871,1.882264
189.000000,4.231319,1.892303
191.000000,4.253648,1.902289
193.000000,4.275860,1.912223
195.000000,4.297958,1.922105
197.000000,4.319942,1.931937
199.000000,4.341815,1.941719
201.000000,4.363579,1.951452
203.000000,4.385235,1.961137
205.000000,4.406784,1.970774
207.000000,4.428228,1.980364
209.000000,4.449569,1.989908
211.000000,4.470808,1.999406
213.000000,4.491947,2.008860
215.000000,4.512987,2.018269
217.000000,4.533929,2.027635
219.000000,4.554774,2.036957
221.000000,4.575525,2.046237
223.000000,4.596182,2.055475
225.000000,4.616747,2.064672
227.000000,4.637221,2.073828
229.000000,4.657604,2.082944
231.000000,4.677899,2.092020
233.000000,4.698106,2.101057
235.000000,4.718226,2.110055
237.000000,4.738261,2.119015
239.000000,4.758212,2.127937
241.000000,4.778079,2.136822
243.000000,4.797864,2.145670
245.000000,4.817568,2.154482
247.000000,4.837192,2.163258
249.000000,4.856736,2.171998
251.000000,4.876202,2.180704
253.000000,4.895590,2.189375
255.000000,4.914903,2.198011
257.000000,4.934139,2.206614
259.000000,4.953301,2.215183
261.000000,4.972389,2.223720
263.000000,4.991404,2.232224
265.000000,5.010346,2.240695
267.000000,5.029218,2.249135
269.000000,5.048019,2.257543
271.000000,5.066750,2.265919
273.000000,5.085412,2.274265
275.000000,5.104006,2.282581
277.000000,5.122532,2.290866
279.000000,5.140992,2.299121
281.000000,5.159386,2.307347
283.000000,5.177714,2.315544
285.000000,5.195977,2.323712
287.000000,5.214177,2.331851
